student_id,department,cgpa,aptitude_score,technical_score,projects_count,internships_count,dsa_problems_solved,backlogs_count,certifications_count,soft_skills_score,placement_score,is_placed,hiring_tier,ctc_lpa
STU-1773,Information Science,8.34,86,64,2,0,1,0,2,73,79.44,1,Tier 2 Tech,16.53
STU-1774,Mechanical Engineering,6.4,63,58,0,0,31,1,1,93,39.48,0,Unplaced,0.0
STU-1775,Computer Science,7.17,84,75,3,0,280,0,2,65,78.28,1,Tier 2 Tech,11.77
STU-1776,Computer Science,8.37,95,92,1,0,286,1,4,63,73.38,1,Tier 2 Tech,11.45
STU-1777,Electronics & Communication,8.53,66,81,2,0,176,0,1,66,69.55,1,Tier 2 Tech,16.31
STU-1778,Electronics & Communication,7.28,81,83,2,1,440,2,2,80,53.27,0,Unplaced,0.0
STU-1779,Electronics & Communication,7.52,55,58,1,1,180,0,2,64,70.67,1,Tier 2 Tech,10.38
STU-1780,Electronics & Communication,5.93,82,55,2,1,1,0,0,72,65.76,1,Tier 3 Enterprise,5.84
STU-1781,Information Science,7.21,74,66,3,2,37,1,1,54,69.09,1,Tier 2 Tech,9.94
STU-1782,Computer Science,8.58,78,79,1,0,3,1,0,79,54.71,0,Unplaced,0.0
STU-1783,Computer Science,8.23,62,78,5,0,10,0,1,55,77.36,1,Tier 2 Tech,17.14
STU-1784,Computer Science,8.15,48,84,1,1,27,3,2,62,25.22,0,Unplaced,0.0
STU-1785,Artificial Intelligence & Machine Learning,7.65,79,68,1,1,77,0,2,88,82.16,1,Tier 2 Tech,12.08
STU-1786,Electronics & Communication,7.61,43,74,3,1,206,2,0,88,46.54,0,Unplaced,0.0
STU-1787,Information Science,6.87,67,66,4,0,217,0,2,78,78.93,1,Tier 2 Tech,10.12
STU-1788,Information Science,8.37,85,69,3,0,105,0,0,77,80.04,1,Tier 2 Tech,14.92
STU-1789,Artificial Intelligence & Machine Learning,8.06,74,75,4,1,289,0,1,67,92.59,1,Tier 1 Product,23.87
STU-1790,Computer Science,8.14,99,75,2,2,76,0,1,64,97.13,1,Tier 2 Tech,17.44
STU-1791,Electronics & Communication,7.02,86,66,1,2,241,0,0,69,82.91,1,Tier 2 Tech,11.68
STU-1792,Information Science,5.23,62,54,3,1,66,0,2,55,67.59,1,Tier 2 Tech,14.65
STU-1793,Electronics & Communication,8.81,72,83,4,1,35,0,2,77,91.71,1,Tier 2 Tech,11.45
STU-1794,Computer Science,7.07,71,64,2,2,273,0,1,74,89.94,1,Tier 2 Tech,16.07
STU-1795,Civil Engineering,6.65,49,77,0,1,54,0,0,62,61.02,1,Tier 3 Enterprise,7.59
STU-1796,Artificial Intelligence & Machine Learning,8.36,58,67,1,1,76,1,2,92,59.33,1,Tier 3 Enterprise,7.15
STU-1797,Electronics & Communication,7.17,64,62,2,2,43,0,0,81,69.7,1,Tier 2 Tech,16.48
STU-1798,Electronics & Communication,8.77,43,100,3,1,119,1,1,82,69.58,1,Tier 2 Tech,9.02
STU-1799,Artificial Intelligence & Machine Learning,8.28,72,67,0,2,480,2,0,68,53.66,0,Unplaced,0.0
STU-1800,Electronics & Communication,8.35,68,65,1,0,2,0,0,73,66.33,1,Tier 3 Enterprise,7.7
STU-1801,Computer Science,6.1,48,68,3,1,253,3,2,81,31.9,0,Unplaced,0.0
STU-1802,Electronics & Communication,8.93,77,62,4,2,0,0,1,75,91.14,1,Tier 2 Tech,14.24
STU-1803,Electronics & Communication,7.89,82,72,3,0,49,0,4,93,72.08,1,Tier 2 Tech,16.69
STU-1804,Information Science,7.19,75,90,3,1,20,0,1,71,87.11,1,Tier 2 Tech,14.84
STU-1805,Electronics & Communication,7.76,67,58,2,0,155,0,2,67,70.59,1,Tier 2 Tech,10.02
STU-1806,Artificial Intelligence & Machine Learning,5.65,80,37,3,2,5,2,1,81,47.19,0,Unplaced,0.0
STU-1807,Artificial Intelligence & Machine Learning,8.05,81,61,0,1,88,0,1,58,75.45,1,Tier 2 Tech,14.1
STU-1808,Information Science,6.47,76,72,4,0,38,0,1,85,74.58,1,Tier 2 Tech,8.91
STU-1809,Computer Science,6.11,60,72,3,1,15,1,0,58,54.34,0,Unplaced,0.0
STU-1810,Artificial Intelligence & Machine Learning,5.93,75,54,3,1,162,0,1,81,81.83,1,Tier 2 Tech,14.96
STU-1811,Mechanical Engineering,8.82,88,89,2,1,26,0,0,66,88.39,1,Tier 2 Tech,12.09
STU-1812,Computer Science,6.91,63,81,1,0,27,0,1,79,67.28,1,Tier 2 Tech,9.52
STU-1813,Artificial Intelligence & Machine Learning,9.29,100,100,1,2,35,2,0,84,68.95,1,Tier 2 Tech,17.79
STU-1814,Civil Engineering,7.01,64,65,0,1,97,1,2,75,53.14,0,Unplaced,0.0
STU-1815,Information Science,5.72,72,34,3,1,118,0,0,59,66.3,1,Tier 3 Enterprise,7.6
STU-1816,Electronics & Communication,6.37,62,54,5,0,1,0,2,63,63.14,1,Tier 3 Enterprise,7.57
STU-1817,Information Science,8.96,75,79,2,2,30,0,0,65,94.81,1,Tier 2 Tech,15.89
STU-1818,Computer Science,7.43,47,68,1,0,62,0,1,51,61.88,1,Tier 3 Enterprise,6.77
STU-1819,Computer Science,7.0,64,66,0,1,44,1,3,87,58.68,1,Tier 3 Enterprise,6.62
STU-1820,Mechanical Engineering,7.78,56,85,1,2,237,0,2,75,85.72,1,Tier 2 Tech,9.06
STU-1821,Computer Science,8.15,73,89,3,0,170,0,2,60,85.36,1,Tier 2 Tech,17.01
STU-1822,Computer Science,8.83,85,80,2,1,108,2,2,91,64.11,1,Tier 3 Enterprise,7.52
STU-1823,Information Science,9.19,81,96,1,0,45,1,2,65,62.7,1,Tier 3 Enterprise,6.99
STU-1824,Information Science,7.2,38,73,1,1,132,0,2,77,71.84,1,Tier 2 Tech,17.27
STU-1825,Artificial Intelligence & Machine Learning,6.14,100,61,5,1,204,0,2,64,86.97,1,Tier 2 Tech,13.53
STU-1826,Computer Science,7.15,76,78,0,2,99,0,1,49,77.34,1,Tier 2 Tech,12.48
STU-1827,Computer Science,7.89,61,75,2,2,168,0,3,57,91.72,1,Tier 2 Tech,17.68
STU-1828,Electronics & Communication,6.54,74,84,1,1,152,0,3,68,80.65,1,Tier 2 Tech,12.64
STU-1829,Information Science,6.55,74,50,0,1,93,0,2,84,68.64,1,Tier 2 Tech,14.41
STU-1830,Computer Science,7.98,62,70,3,1,41,1,2,78,63.46,1,Tier 3 Enterprise,5.49
STU-1831,Information Science,7.55,74,71,4,0,150,4,1,75,20.0,0,Unplaced,0.0
STU-1832,Computer Science,7.64,63,77,4,1,25,0,1,49,82.04,1,Tier 2 Tech,14.36
STU-1833,Computer Science,6.77,66,78,1,2,166,0,1,89,82.25,1,Tier 2 Tech,15.2
STU-1834,Information Science,7.35,62,70,2,0,179,1,3,76,57.55,1,Tier 3 Enterprise,6.5
STU-1835,Information Science,6.58,51,50,2,0,189,2,2,72,38.65,0,Unplaced,0.0
STU-1836,Artificial Intelligence & Machine Learning,8.58,74,89,1,0,70,2,0,87,45.51,0,Unplaced,0.0
STU-1837,Information Science,8.74,80,89,3,0,23,0,2,88,81.92,1,Tier 2 Tech,13.15
STU-1838,Electronics & Communication,5.57,79,37,4,0,11,0,0,87,62.96,1,Tier 3 Enterprise,5.2
STU-1839,Electronics & Communication,6.58,83,64,2,1,149,1,0,71,62.19,1,Tier 3 Enterprise,6.58
STU-1840,Computer Science,5.95,76,43,3,1,239,0,1,61,72.15,1,Tier 2 Tech,17.08
STU-1841,Electronics & Communication,6.88,64,60,0,1,115,0,0,85,62.56,1,Tier 3 Enterprise,4.03
STU-1842,Computer Science,7.51,83,63,0,0,17,0,2,57,63.48,1,Tier 3 Enterprise,4.54
STU-1843,Artificial Intelligence & Machine Learning,6.01,52,68,3,1,300,1,1,97,66.58,1,Tier 3 Enterprise,4.48
STU-1844,Computer Science,6.59,59,65,3,2,480,0,5,74,91.74,1,Tier 2 Tech,17.23
STU-1845,Information Science,6.5,58,51,0,3,62,1,1,61,48.67,0,Unplaced,0.0
STU-1846,Computer Science,7.83,87,83,3,1,99,0,4,59,84.2,1,Tier 2 Tech,14.63
STU-1847,Artificial Intelligence & Machine Learning,7.68,85,59,3,0,165,1,1,58,65.79,1,Tier 3 Enterprise,7.81
STU-1848,Information Science,6.81,78,69,3,3,146,0,3,75,86.53,1,Tier 2 Tech,13.83
STU-1849,Electronics & Communication,7.79,87,66,2,1,377,0,3,73,88.68,1,Tier 2 Tech,12.62
STU-1850,Computer Science,7.0,59,64,2,0,13,1,2,59,47.92,0,Unplaced,0.0
STU-1851,Electronics & Communication,7.3,76,75,1,0,95,1,2,69,53.6,0,Unplaced,0.0
STU-1852,Computer Science,9.44,70,92,3,0,129,2,3,57,62.27,1,Tier 3 Enterprise,7.17
STU-1853,Civil Engineering,9.07,83,97,2,0,242,0,2,81,98.56,1,Tier 1 Product,21.86
STU-1854,Computer Science,6.17,70,60,1,0,227,0,3,73,63.77,1,Tier 3 Enterprise,5.53
STU-1855,Computer Science,8.51,66,83,2,2,419,0,0,69,102.23,1,Tier 1 Product,29.19
STU-1856,Computer Science,8.49,79,75,4,1,78,0,2,58,88.09,1,Tier 2 Tech,10.98
STU-1857,Information Science,6.34,84,64,1,1,195,2,3,70,52.48,0,Unplaced,0.0
STU-1858,Electronics & Communication,8.5,62,84,2,2,61,0,0,69,90.38,1,Tier 2 Tech,11.71
STU-1859,Computer Science,9.29,71,85,1,1,60,0,1,77,86.48,1,Tier 2 Tech,8.78
STU-1860,Mechanical Engineering,6.37,57,44,3,2,32,0,3,76,73.46,1,Tier 2 Tech,9.98
STU-1861,Information Science,6.59,37,68,1,3,187,0,1,83,70.03,1,Tier 2 Tech,11.35
STU-1862,Information Science,8.72,74,85,2,0,468,2,2,68,59.53,1,Tier 3 Enterprise,7.18
STU-1863,Information Science,7.9,80,68,1,3,32,0,4,51,82.48,1,Tier 2 Tech,9.82
STU-1864,Information Science,8.21,75,64,2,1,6,0,2,85,77.64,1,Tier 2 Tech,11.47
STU-1865,Electronics & Communication,7.97,44,90,2,0,185,1,2,62,54.0,0,Unplaced,0.0
STU-1866,Computer Science,8.03,67,81,3,1,106,0,0,60,84.62,1,Tier 2 Tech,8.65
STU-1867,Computer Science,6.14,40,58,1,1,353,0,0,73,71.84,1,Tier 2 Tech,13.57
STU-1868,Civil Engineering,8.75,91,70,2,2,31,0,1,77,88.68,1,Tier 2 Tech,14.11
STU-1869,Artificial Intelligence & Machine Learning,8.89,56,74,1,0,8,0,0,67,66.94,1,Tier 3 Enterprise,7.46
STU-1870,Information Science,7.35,89,83,2,1,74,0,3,67,84.06,1,Tier 2 Tech,16.19
STU-1871,Computer Science,7.55,85,73,2,0,9,0,3,69,69.82,1,Tier 2 Tech,10.85
STU-1872,Electronics & Communication,5.92,59,53,3,0,33,0,1,90,60.49,1,Tier 3 Enterprise,4.55
STU-1873,Information Science,8.17,56,82,3,0,14,0,1,73,69.44,1,Tier 2 Tech,9.56
STU-1874,Computer Science,8.23,76,69,2,1,27,0,2,62,73.09,1,Tier 2 Tech,17.69
STU-1875,Computer Science,7.53,60,87,4,2,12,0,3,62,86.51,1,Tier 2 Tech,14.73
STU-1876,Electronics & Communication,8.84,73,96,4,0,338,2,4,70,59.47,1,Tier 3 Enterprise,4.17
STU-1877,Electronics & Communication,7.23,65,65,2,1,35,0,1,76,67.16,1,Tier 2 Tech,9.37
STU-1878,Computer Science,8.22,47,71,2,0,64,1,1,79,47.64,0,Unplaced,0.0
STU-1879,Computer Science,6.48,40,37,1,0,251,0,3,75,58.13,1,Tier 3 Enterprise,5.94
STU-1880,Computer Science,7.57,75,57,0,1,124,0,2,63,68.94,1,Tier 2 Tech,10.08
STU-1881,Electronics & Communication,7.41,64,57,5,0,105,0,0,68,69.76,1,Tier 2 Tech,16.04
STU-1882,Computer Science,7.85,64,76,2,1,134,3,1,82,36.98,0,Unplaced,0.0
STU-1883,Computer Science,7.19,81,66,1,0,194,0,1,60,72.28,1,Tier 2 Tech,13.73
STU-1884,Mechanical Engineering,7.46,88,58,4,0,231,0,2,68,80.59,1,Tier 2 Tech,14.13
STU-1885,Computer Science,8.51,68,77,4,1,113,4,0,81,31.88,0,Unplaced,0.0
STU-1886,Electronics & Communication,7.12,67,74,3,1,242,2,1,84,49.01,0,Unplaced,0.0
STU-1887,Computer Science,5.83,79,63,4,0,84,0,0,71,68.52,1,Tier 2 Tech,12.63
STU-1888,Computer Science,9.52,53,69,1,1,35,4,2,69,16.99,0,Unplaced,0.0
STU-1889,Computer Science,9.12,75,83,4,2,233,1,1,58,85.72,1,Tier 1 Product,24.15
STU-1890,Electronics & Communication,6.18,79,47,1,1,85,0,1,80,64.95,1,Tier 3 Enterprise,6.36
STU-1891,Civil Engineering,8.36,81,87,3,0,260,0,1,89,85.24,1,Tier 1 Product,35.21
STU-1892,Mechanical Engineering,7.05,44,76,2,1,4,0,1,100,69.06,1,Tier 2 Tech,11.71
STU-1893,Information Science,7.89,61,66,2,1,55,0,2,78,70.68,1,Tier 2 Tech,13.05
STU-1894,Electronics & Communication,7.92,59,67,1,0,324,1,2,73,56.29,1,Tier 3 Enterprise,7.36
STU-1895,Computer Science,7.34,73,66,2,2,31,0,5,62,83.47,1,Tier 2 Tech,9.49
STU-1896,Computer Science,6.74,78,43,4,2,312,0,1,51,81.94,1,Tier 2 Tech,13.45
STU-1897,Civil Engineering,6.84,92,70,1,2,338,1,0,76,67.55,1,Tier 2 Tech,11.48
STU-1898,Computer Science,6.59,65,61,4,2,235,0,2,100,91.43,1,Tier 2 Tech,15.03
STU-1899,Computer Science,6.68,65,75,2,1,91,4,2,89,18.92,0,Unplaced,0.0
STU-1900,Computer Science,7.53,88,61,1,1,114,2,1,87,49.14,0,Unplaced,0.0
STU-1901,Computer Science,6.81,76,60,1,1,224,2,2,76,49.48,0,Unplaced,0.0
STU-1902,Computer Science,8.35,89,63,3,2,164,1,0,78,74.27,1,Tier 2 Tech,8.19
STU-1903,Electronics & Communication,9.24,76,75,2,1,109,0,2,45,81.45,1,Tier 2 Tech,14.7
STU-1904,Information Science,6.96,55,55,0,0,443,0,0,83,63.62,1,Tier 3 Enterprise,4.41
STU-1905,Civil Engineering,7.86,53,84,3,0,127,0,3,67,69.82,1,Tier 2 Tech,8.65
STU-1906,Mechanical Engineering,8.15,50,70,1,2,407,0,0,65,75.99,1,Tier 2 Tech,15.25
STU-1907,Computer Science,8.12,81,78,0,0,6,0,1,70,71.17,1,Tier 2 Tech,14.4
STU-1908,Computer Science,7.68,88,69,6,1,16,0,1,69,85.47,1,Tier 2 Tech,16.95
STU-1909,Information Science,8.42,97,66,2,3,66,3,3,65,45.47,0,Unplaced,0.0
STU-1910,Electronics & Communication,8.13,83,75,4,1,53,2,1,74,52.26,0,Unplaced,0.0
STU-1911,Computer Science,6.24,88,67,2,3,167,0,3,67,90.09,1,Tier 2 Tech,13.2
STU-1912,Electronics & Communication,8.56,63,68,3,1,19,0,3,75,85.06,1,Tier 2 Tech,13.3
STU-1913,Information Science,8.58,55,88,3,0,410,0,1,56,78.39,1,Tier 2 Tech,15.07
STU-1914,Electronics & Communication,6.76,83,57,3,2,41,2,2,71,44.14,0,Unplaced,0.0
STU-1915,Information Science,7.64,77,68,1,0,61,0,0,60,72.89,1,Tier 2 Tech,11.23
STU-1916,Computer Science,8.35,73,84,0,0,35,0,1,66,64.2,1,Tier 3 Enterprise,4.15
STU-1917,Artificial Intelligence & Machine Learning,7.37,77,64,2,0,95,0,0,75,71.93,1,Tier 2 Tech,10.3
STU-1918,Mechanical Engineering,8.78,76,82,1,0,6,0,2,54,74.7,1,Tier 2 Tech,10.38
STU-1919,Computer Science,9.9,89,88,1,0,17,2,3,64,52.88,0,Unplaced,0.0
STU-1920,Civil Engineering,6.74,90,67,3,0,150,0,1,80,73.5,1,Tier 2 Tech,11.36
STU-1921,Information Science,6.08,79,36,0,1,22,0,1,57,53.82,0,Unplaced,0.0
STU-1922,Civil Engineering,7.93,83,57,0,2,29,2,0,95,39.05,0,Unplaced,0.0
STU-1923,Mechanical Engineering,8.39,79,85,2,0,173,2,1,88,50.91,0,Unplaced,0.0
STU-1924,Information Science,7.35,65,81,1,0,10,1,2,68,56.9,1,Tier 3 Enterprise,7.77
STU-1925,Computer Science,9.2,82,76,5,1,63,0,0,64,93.48,1,Tier 2 Tech,16.05
STU-1926,Computer Science,6.13,52,58,3,1,2,0,4,76,67.45,1,Tier 2 Tech,17.36
STU-1927,Information Science,8.36,86,81,5,2,46,0,0,56,95.7,1,Tier 2 Tech,17.99
STU-1928,Electronics & Communication,6.93,55,74,5,0,132,0,1,49,66.66,1,Tier 3 Enterprise,5.74
STU-1929,Computer Science,9.49,76,67,1,2,10,0,2,68,85.61,1,Tier 2 Tech,10.27
STU-1930,Computer Science,9.79,60,81,2,1,241,0,5,72,96.95,1,Tier 1 Product,31.44
STU-1931,Mechanical Engineering,6.76,79,62,1,1,264,0,1,75,73.99,1,Tier 2 Tech,16.81
STU-1932,Artificial Intelligence & Machine Learning,7.0,71,75,1,0,12,2,1,66,34.6,0,Unplaced,0.0
STU-1933,Information Science,8.55,49,100,2,0,480,0,0,89,87.99,1,Tier 1 Product,29.18
STU-1934,Computer Science,7.17,77,67,4,0,38,2,1,56,46.15,0,Unplaced,0.0
STU-1935,Computer Science,7.55,63,58,1,0,9,0,2,60,65.45,1,Tier 3 Enterprise,6.02
STU-1936,Computer Science,7.63,84,77,6,1,0,0,1,79,82.36,1,Tier 2 Tech,9.34
STU-1937,Artificial Intelligence & Machine Learning,5.49,72,69,0,2,57,0,5,60,75.99,1,Tier 2 Tech,12.2
STU-1938,Computer Science,7.58,77,73,0,1,109,1,2,59,61.56,1,Tier 3 Enterprise,5.55
STU-1939,Electronics & Communication,6.84,58,57,3,1,44,0,2,75,64.36,1,Tier 3 Enterprise,5.41
STU-1940,Computer Science,7.06,63,78,2,1,199,2,3,61,52.89,0,Unplaced,0.0
STU-1941,Electronics & Communication,9.19,65,92,3,0,138,0,5,72,81.3,1,Tier 2 Tech,16.87
STU-1942,Electronics & Communication,6.22,83,51,4,3,47,2,0,65,42.89,0,Unplaced,0.0
STU-1943,Mechanical Engineering,8.49,95,83,1,1,145,0,2,63,85.17,1,Tier 2 Tech,8.59
STU-1944,Computer Science,7.29,60,80,2,0,310,2,2,48,48.21,0,Unplaced,0.0
STU-1945,Computer Science,7.29,87,82,1,0,10,0,1,75,71.89,1,Tier 2 Tech,17.72
STU-1946,Computer Science,8.47,41,79,4,1,40,1,0,59,61.03,1,Tier 3 Enterprise,4.03
STU-1947,Artificial Intelligence & Machine Learning,7.97,55,72,1,1,68,0,2,71,71.37,1,Tier 2 Tech,17.46
STU-1948,Civil Engineering,8.23,58,90,4,0,75,0,1,67,84.79,1,Tier 2 Tech,13.48
STU-1949,Electronics & Communication,8.67,53,69,0,2,85,2,0,71,37.17,0,Unplaced,0.0
STU-1950,Electronics & Communication,7.24,49,74,0,1,39,0,0,72,62.95,1,Tier 3 Enterprise,6.81
STU-1951,Electronics & Communication,6.93,77,53,2,1,121,0,0,76,70.65,1,Tier 2 Tech,9.87
STU-1952,Computer Science,6.41,69,73,4,0,113,1,0,65,55.08,1,Tier 3 Enterprise,6.62
STU-1953,Artificial Intelligence & Machine Learning,6.69,77,62,4,0,94,0,2,88,77.28,1,Tier 2 Tech,16.82
STU-1954,Information Science,9.9,81,100,1,2,13,0,0,51,84.8,1,Tier 2 Tech,9.39
STU-1955,Information Science,8.97,75,88,3,2,71,0,2,71,99.35,1,Tier 2 Tech,9.27
STU-1956,Information Science,6.11,81,48,2,0,48,1,0,84,48.3,0,Unplaced,0.0
STU-1957,Computer Science,6.15,71,75,2,0,74,0,2,79,64.28,1,Tier 3 Enterprise,5.22
STU-1958,Computer Science,8.13,55,92,3,0,280,0,2,62,85.1,1,Tier 1 Product,21.88
STU-1959,Electronics & Communication,8.2,86,86,3,0,72,1,3,64,62.95,1,Tier 3 Enterprise,4.44
STU-1960,Computer Science,8.2,63,69,3,1,1,1,1,61,56.05,1,Tier 3 Enterprise,6.71
STU-1961,Electronics & Communication,7.32,58,67,0,3,63,2,2,81,37.28,0,Unplaced,0.0
STU-1962,Computer Science,7.46,69,73,0,0,189,1,2,65,61.83,1,Tier 3 Enterprise,4.86
STU-1963,Information Science,7.96,59,68,1,0,166,0,2,77,63.48,1,Tier 3 Enterprise,6.67
STU-1964,Computer Science,7.69,66,90,2,2,79,0,4,77,90.69,1,Tier 2 Tech,16.62
STU-1965,Information Science,5.16,76,54,3,0,31,0,2,100,64.56,1,Tier 3 Enterprise,6.61
STU-1966,Electronics & Communication,7.35,76,43,2,3,68,1,1,77,58.95,1,Tier 3 Enterprise,4.48
STU-1967,Computer Science,6.66,59,68,3,1,91,4,2,64,17.34,0,Unplaced,0.0
STU-1968,Electronics & Communication,7.79,65,70,4,2,480,1,1,56,78.17,1,Tier 2 Tech,13.74
STU-1969,Information Science,9.9,87,90,3,0,113,0,2,70,88.25,1,Tier 2 Tech,11.94
STU-1970,Electronics & Communication,8.0,78,72,2,0,130,0,0,72,66.86,1,Tier 3 Enterprise,5.37
STU-1971,Artificial Intelligence & Machine Learning,7.26,100,78,2,1,74,0,0,47,83.33,1,Tier 2 Tech,11.19
STU-1972,Electronics & Communication,8.61,88,92,1,1,48,0,0,65,81.36,1,Tier 2 Tech,17.29
STU-1973,Computer Science,8.13,88,79,3,0,184,1,1,77,69.31,1,Tier 2 Tech,15.43
STU-1974,Computer Science,8.06,52,73,1,3,75,0,3,67,81.05,1,Tier 2 Tech,9.34
STU-1975,Computer Science,8.27,82,77,2,2,480,0,4,85,98.48,1,Tier 1 Product,29.42
STU-1976,Electronics & Communication,9.86,71,91,1,1,67,2,0,55,45.59,0,Unplaced,0.0
STU-1977,Computer Science,6.36,64,54,0,0,7,0,3,82,57.78,1,Tier 3 Enterprise,5.27
STU-1978,Information Science,8.12,74,82,2,1,126,0,1,84,85.97,1,Tier 2 Tech,17.78
STU-1979,Electronics & Communication,6.58,85,69,1,1,5,0,1,85,71.01,1,Tier 2 Tech,17.78
STU-1980,Computer Science,8.21,79,93,7,0,31,2,0,55,52.76,0,Unplaced,0.0
STU-1981,Mechanical Engineering,6.59,59,77,1,2,48,2,5,77,42.11,0,Unplaced,0.0
STU-1982,Computer Science,7.14,82,62,1,0,147,0,4,65,77.71,1,Tier 2 Tech,11.2
STU-1983,Computer Science,7.28,63,78,2,0,74,0,0,57,65.93,1,Tier 3 Enterprise,5.41
STU-1984,Electronics & Communication,8.67,75,71,5,0,3,0,0,69,73.68,1,Tier 2 Tech,13.99
STU-1985,Information Science,8.61,67,87,2,1,105,0,3,63,86.51,1,Tier 2 Tech,12.79
STU-1986,Electronics & Communication,6.23,68,56,0,1,58,0,1,85,60.35,1,Tier 3 Enterprise,4.85
STU-1987,Information Science,7.66,82,63,2,0,280,0,1,80,81.66,1,Tier 2 Tech,14.6
STU-1988,Computer Science,6.82,57,69,0,0,76,0,1,60,60.91,1,Tier 3 Enterprise,5.34
STU-1989,Mechanical Engineering,6.22,99,35,1,0,135,1,3,65,55.34,1,Tier 3 Enterprise,6.61
STU-1990,Mechanical Engineering,7.36,46,53,0,0,27,0,1,69,51.82,0,Unplaced,0.0
STU-1991,Electronics & Communication,7.26,63,68,4,1,157,0,2,73,81.76,1,Tier 2 Tech,11.84
STU-1992,Computer Science,9.9,77,92,1,0,140,0,1,86,81.92,1,Tier 2 Tech,15.0
STU-1993,Electronics & Communication,8.08,80,72,4,0,257,0,0,82,81.03,1,Tier 2 Tech,14.68
STU-1994,Information Science,6.08,70,44,3,2,3,0,2,74,78.71,1,Tier 2 Tech,13.09
STU-1995,Computer Science,6.98,71,59,2,1,65,0,1,70,75.81,1,Tier 2 Tech,15.05
STU-1996,Artificial Intelligence & Machine Learning,8.72,77,85,2,1,125,1,0,52,70.45,1,Tier 2 Tech,12.61
STU-1997,Computer Science,9.9,68,97,3,0,11,1,2,89,73.12,1,Tier 2 Tech,9.16
STU-1998,Artificial Intelligence & Machine Learning,5.86,91,58,2,0,58,1,2,68,56.16,1,Tier 3 Enterprise,4.73
STU-1999,Information Science,5.53,83,67,2,1,313,0,2,92,79.93,1,Tier 2 Tech,10.46
STU-2000,Computer Science,9.66,84,93,0,0,62,1,3,76,67.85,1,Tier 2 Tech,8.63
STU-2001,Information Science,8.03,58,68,3,0,464,0,0,98,76.17,1,Tier 2 Tech,15.11
STU-2002,Civil Engineering,6.64,70,62,3,2,6,4,1,81,8.3,0,Unplaced,0.0
STU-2003,Electronics & Communication,8.19,67,63,4,2,139,0,3,56,88.16,1,Tier 2 Tech,11.67
STU-2004,Mechanical Engineering,5.0,57,50,1,0,95,0,1,66,51.36,0,Unplaced,0.0
STU-2005,Electronics & Communication,7.6,77,83,1,0,76,0,0,71,67.17,1,Tier 2 Tech,8.94
STU-2006,Electronics & Communication,7.96,64,82,3,3,388,3,1,63,56.46,0,Unplaced,0.0
STU-2007,Mechanical Engineering,8.62,81,94,2,0,15,3,2,69,33.39,0,Unplaced,0.0
STU-2008,Computer Science,6.48,57,60,2,1,248,1,1,57,58.5,1,Tier 3 Enterprise,7.28
STU-2009,Information Science,7.69,96,86,0,3,129,0,0,74,88.5,1,Tier 2 Tech,14.84
STU-2010,Computer Science,6.58,59,62,0,3,32,0,2,76,68.25,1,Tier 2 Tech,12.52
STU-2011,Artificial Intelligence & Machine Learning,7.88,75,89,4,1,255,3,3,61,54.5,0,Unplaced,0.0
STU-2012,Artificial Intelligence & Machine Learning,6.62,83,64,1,0,61,0,3,97,72.31,1,Tier 2 Tech,10.47
STU-2013,Computer Science,7.15,64,76,3,0,185,2,0,74,45.77,0,Unplaced,0.0
STU-2014,Electronics & Communication,6.5,83,78,0,2,54,0,2,64,73.12,1,Tier 2 Tech,9.52
STU-2015,Artificial Intelligence & Machine Learning,8.32,54,76,1,2,209,0,3,54,79.27,1,Tier 2 Tech,12.58
STU-2016,Computer Science,8.54,92,82,1,1,111,1,3,74,71.26,1,Tier 2 Tech,16.85
STU-2017,Electronics & Communication,7.34,72,83,2,1,16,0,1,70,74.89,1,Tier 2 Tech,9.88
STU-2018,Artificial Intelligence & Machine Learning,7.64,63,71,3,1,115,2,3,83,51.63,0,Unplaced,0.0
STU-2019,Computer Science,6.01,67,46,3,1,23,0,0,72,67.66,1,Tier 2 Tech,13.69
STU-2020,Electronics & Communication,7.27,83,91,1,2,58,2,1,59,50.65,0,Unplaced,0.0
STU-2021,Computer Science,7.54,63,67,3,1,20,0,0,94,77.33,1,Tier 2 Tech,17.62
STU-2022,Artificial Intelligence & Machine Learning,9.9,61,92,2,1,2,1,3,79,73.73,1,Tier 2 Tech,14.37
STU-2023,Artificial Intelligence & Machine Learning,6.38,68,74,3,0,26,0,0,70,68.13,1,Tier 2 Tech,12.4
STU-2024,Artificial Intelligence & Machine Learning,9.21,55,79,3,1,84,0,1,75,86.68,1,Tier 2 Tech,15.16
STU-2025,Information Science,8.7,97,71,3,1,72,0,1,79,90.51,1,Tier 2 Tech,16.25
STU-2026,Civil Engineering,7.91,64,77,3,0,76,3,2,56,26.01,0,Unplaced,0.0
STU-2027,Mechanical Engineering,9.53,83,70,4,2,31,0,0,75,103.01,1,Tier 2 Tech,13.91
STU-2028,Computer Science,8.01,74,73,0,1,127,0,1,68,69.69,1,Tier 2 Tech,16.72
STU-2029,Mechanical Engineering,8.03,58,78,4,2,134,2,0,80,57.29,1,Tier 3 Enterprise,6.06
STU-2030,Computer Science,7.54,71,69,3,0,48,0,3,65,77.54,1,Tier 2 Tech,16.3
STU-2031,Electronics & Communication,8.95,82,68,1,1,234,0,0,66,88.47,1,Tier 1 Product,40.85
